master_id,time_window,author_raw,title,year_start,term
MASTER_00190,1878-1887,"Imbault-Huart, C.","Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",1884,siecle
MASTER_00190,1878-1887,"Imbault-Huart, C.","Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",1884,yuan
MASTER_00190,1878-1887,"Imbault-Huart, C.","Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",1884,tseu
MASTER_00190,1878-1887,"Imbault-Huart, C.","Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",1884,vie
MASTER_00190,1878-1887,"Imbault-Huart, C.","Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",1884,ses
MASTER_00190,1878-1887,"Imbault-Huart, C.","Poete Chinois du XVIIIe siecle, Yuan Tseu - ts ' ai, sa vie et ses oeuvres, Un",1884,oeuvres
MASTER_00191,1878-1887,"Kingsmill, T. W.","Serica of Ptolemy and its inhabitants, The",1884,serica
MASTER_00191,1878-1887,"Kingsmill, T. W.","Serica of Ptolemy and its inhabitants, The",1884,ptolemy
MASTER_00191,1878-1887,"Kingsmill, T. W.","Serica of Ptolemy and its inhabitants, The",1884,inhabitants
MASTER_00192,1878-1887,,Chinese theatricals and theatrical plots,1885,theatricals
MASTER_00192,1878-1887,,Chinese theatricals and theatrical plots,1885,theatrical
MASTER_00192,1878-1887,,Chinese theatricals and theatrical plots,1885,plots
MASTER_00193,1878-1887,"H., F.","Derivation of the German word "" huhnerauger """,1885,derivation
MASTER_00193,1878-1887,"H., F.","Derivation of the German word "" huhnerauger """,1885,german
MASTER_00193,1878-1887,"H., F.","Derivation of the German word "" huhnerauger """,1885,word
MASTER_00193,1878-1887,"H., F.","Derivation of the German word "" huhnerauger """,1885,huhnerauger
MASTER_00194,1878-1887,"Giles, H. A.","The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,hung
MASTER_00194,1878-1887,"Giles, H. A.","The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,lou
MASTER_00194,1878-1887,"Giles, H. A.","The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,commonly
MASTER_00194,1878-1887,"Giles, H. A.","The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,called
MASTER_00194,1878-1887,"Giles, H. A.","The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,dream
MASTER_00194,1878-1887,"Giles, H. A.","The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,red
MASTER_00194,1878-1887,"Giles, H. A.","The Hung Lou M<U+00EA>ng, commonly called <U+201C> The Dream of the Red Chamber """,1885,chamber
MASTER_00195,1878-1887,,The Prevalence of infanticide in China,1885,prevalence
MASTER_00195,1878-1887,,The Prevalence of infanticide in China,1885,infanticide
MASTER_00196,1878-1887,"Playfair, G. M. H.",The Mystery of Ta - ts ' in,1885,mystery
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,how
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,snow
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,inspired
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,verse
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,rash
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,order
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,made
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,flowers
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,bloom
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,ching
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,hua
MASTER_00197,1878-1887,T. C. B.,"How snow inspired verse, and a rash order made the flowers bloom ("" Ching - hua- yuan, Chapter IV)",1885,yuan
MASTER_00198,1878-1887,,What is filial piety ?,1885,what
MASTER_00198,1878-1887,,What is filial piety ?,1885,filial
MASTER_00198,1878-1887,,What is filial piety ?,1885,piety
MASTER_00199,1878-1887,"Nocentini, L.",Sinology in Italy,1885,sinology
MASTER_00199,1878-1887,"Nocentini, L.",Sinology in Italy,1885,italy
MASTER_00200,1878-1887,"Hirth, F.",Western appliances in the Chinese printing industry,1885,western
MASTER_00200,1878-1887,"Hirth, F.",Western appliances in the Chinese printing industry,1885,appliances
MASTER_00200,1878-1887,"Hirth, F.",Western appliances in the Chinese printing industry,1885,printing
MASTER_00200,1878-1887,"Hirth, F.",Western appliances in the Chinese printing industry,1885,industry
MASTER_00201,1878-1887,,Chinese Theatricals and Theatrical Plots,1885,theatricals
MASTER_00201,1878-1887,,Chinese Theatricals and Theatrical Plots,1885,theatrical
MASTER_00201,1878-1887,,Chinese Theatricals and Theatrical Plots,1885,plots
MASTER_00202,1878-1887,"Phillips, G.",The Seaports of India and Ceylon,1885,seaports
MASTER_00202,1878-1887,"Phillips, G.",The Seaports of India and Ceylon,1885,india
MASTER_00202,1878-1887,"Phillips, G.",The Seaports of India and Ceylon,1885,ceylon
MASTER_00203,1878-1887,"Gabelentz, G. von der",Some additions to my Chinese grammar,1885,additions
MASTER_00203,1878-1887,"Gabelentz, G. von der",Some additions to my Chinese grammar,1885,grammar
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,advisability
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,reverse
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,endeavoring
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,convey
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,western
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,knowledge
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,medium
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,own
MASTER_00204,1878-1887,,"The Advisability, or the reverse, of endeavoring to convey Western knowledge to the Chinese through the medium of their own language",1886,language
MASTER_00205,1878-1887,"Macgowan, D. J.",Histrionic notes,1886,histrionic
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,seaports
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,india
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,ceylon
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,described
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,voyagers
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,century
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,together
MASTER_00206,1878-1887,"Phillips, G.","Seaports of India and Ceylon, as described by Chinese voyagers of the 15th Century, together with an account of Chinese navigation, The ; Part II *",1886,navigation
MASTER_00207,1878-1887,"Macintyre, J.",Roadside religion in Manchuria,1886,roadside
MASTER_00207,1878-1887,"Macintyre, J.",Roadside religion in Manchuria,1886,religion
MASTER_00207,1878-1887,"Macintyre, J.",Roadside religion in Manchuria,1886,manchuria
MASTER_00208,1878-1887,"Playfair, G. M. H.",Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,alphabetical
MASTER_00208,1878-1887,"Playfair, G. M. H.",Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,list
MASTER_00208,1878-1887,"Playfair, G. M. H.",Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,dynastic
MASTER_00208,1878-1887,"Playfair, G. M. H.",Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,reign
MASTER_00208,1878-1887,"Playfair, G. M. H.",Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,titles
MASTER_00208,1878-1887,"Playfair, G. M. H.",Alphabetical list of the dynastic and reign - titles of Chinese Emperors,1886,emperors
MASTER_00209,1878-1887,"Allen, H. J.",Where was Ta - ts ' in ?,1886,where
MASTER_00210,1878-1887,"Hirth, F.","Reply to Mr. H. J. Allen's paper "" Where was Ta - ts ' in ? """,1886,reply
MASTER_00210,1878-1887,"Hirth, F.","Reply to Mr. H. J. Allen's paper "" Where was Ta - ts ' in ? """,1886,allen
MASTER_00210,1878-1887,"Hirth, F.","Reply to Mr. H. J. Allen's paper "" Where was Ta - ts ' in ? """,1886,where
MASTER_00211,1878-1887,"Macgowan, D. J.",Chinese guilds or chambers of commerce and trades unions,1886,guilds
MASTER_00211,1878-1887,"Macgowan, D. J.",Chinese guilds or chambers of commerce and trades unions,1886,chambers
MASTER_00211,1878-1887,"Macgowan, D. J.",Chinese guilds or chambers of commerce and trades unions,1886,commerce
MASTER_00211,1878-1887,"Macgowan, D. J.",Chinese guilds or chambers of commerce and trades unions,1886,trades
MASTER_00211,1878-1887,"Macgowan, D. J.",Chinese guilds or chambers of commerce and trades unions,1886,unions
MASTER_00212,1878-1887,"Allen, H. J.",Is Confucius a myth ?,1886,confucius
MASTER_00212,1878-1887,"Allen, H. J.",Is Confucius a myth ?,1886,myth
MASTER_00213,1878-1887,"Edkins, J.","Philological importance of geographical terms in the "" Shi - ki """,1886,philological
MASTER_00213,1878-1887,"Edkins, J.","Philological importance of geographical terms in the "" Shi - ki """,1886,importance
MASTER_00213,1878-1887,"Edkins, J.","Philological importance of geographical terms in the "" Shi - ki """,1886,geographical
MASTER_00213,1878-1887,"Edkins, J.","Philological importance of geographical terms in the "" Shi - ki """,1886,terms
MASTER_00213,1878-1887,"Edkins, J.","Philological importance of geographical terms in the "" Shi - ki """,1886,shi
MASTER_00214,1878-1887,"Allen, H. J.",Ta - ts ' in and dependent states,1886,dependent
MASTER_00214,1878-1887,"Allen, H. J.",Ta - ts ' in and dependent states,1886,states
MASTER_00215,1878-1887,"Hirth, F.","Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",1886,reply
MASTER_00215,1878-1887,"Hirth, F.","Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",1886,allen
MASTER_00215,1878-1887,"Hirth, F.","Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",1886,dependent
MASTER_00215,1878-1887,"Hirth, F.","Reply to Mr. H. J. Allen's paper "" Ta - ts ' in and dependent states "" *",1886,states
MASTER_00216,1878-1887,"Hirth, F.","Chinese equivalents of the letter "" R "" in foreign names",1886,equivalents
MASTER_00216,1878-1887,"Hirth, F.","Chinese equivalents of the letter "" R "" in foreign names",1886,foreign
MASTER_00216,1878-1887,"Hirth, F.","Chinese equivalents of the letter "" R "" in foreign names",1886,names
MASTER_00217,1878-1887,"Giles, H. A.",The Family names,1886,family
MASTER_00217,1878-1887,"Giles, H. A.",The Family names,1886,names
MASTER_00218,1878-1887,"Parker, E. H.","Manchu relations with Tibet, or Si - tsang",1886,manchu
MASTER_00218,1878-1887,"Parker, E. H.","Manchu relations with Tibet, or Si - tsang",1886,relations
MASTER_00218,1878-1887,"Parker, E. H.","Manchu relations with Tibet, or Si - tsang",1886,tibet
MASTER_00218,1878-1887,"Parker, E. H.","Manchu relations with Tibet, or Si - tsang",1886,tsang
MASTER_00219,1878-1887,"Legge, J.","Defense of the trans. of a passage in the "" Tsochwan",1886,defense
MASTER_00219,1878-1887,"Legge, J.","Defense of the trans. of a passage in the "" Tsochwan",1886,trans
MASTER_00219,1878-1887,"Legge, J.","Defense of the trans. of a passage in the "" Tsochwan",1886,passage
MASTER_00219,1878-1887,"Legge, J.","Defense of the trans. of a passage in the "" Tsochwan",1886,tsochwan
MASTER_00220,1878-1887,,Folk - lore Society,1886,folk
MASTER_00220,1878-1887,,Folk - lore Society,1886,lore
MASTER_00221,1878-1887,"H., F.",Pen - ts ' ao - meng - ch'uan,1886,pen
MASTER_00221,1878-1887,"H., F.",Pen - ts ' ao - meng - ch'uan,1886,meng
MASTER_00221,1878-1887,"H., F.",Pen - ts ' ao - meng - ch'uan,1886,ch'uan
MASTER_00222,1878-1887,"Carles, W. R.",Corea,1886,corea
MASTER_00223,1878-1887,"Parker, E. H.","The Military organization of China prior to 1842, as described by Wei Yuan",1887,military
MASTER_00223,1878-1887,"Parker, E. H.","The Military organization of China prior to 1842, as described by Wei Yuan",1887,organization
MASTER_00223,1878-1887,"Parker, E. H.","The Military organization of China prior to 1842, as described by Wei Yuan",1887,prior
MASTER_00223,1878-1887,"Parker, E. H.","The Military organization of China prior to 1842, as described by Wei Yuan",1887,described
MASTER_00223,1878-1887,"Parker, E. H.","The Military organization of China prior to 1842, as described by Wei Yuan",1887,wei
MASTER_00223,1878-1887,"Parker, E. H.","The Military organization of China prior to 1842, as described by Wei Yuan",1887,yuan
MASTER_00224,1878-1887,"Becher, H. M.",Notes on the mineral resources of Eastern Shantung,1887,mineral
MASTER_00224,1878-1887,"Becher, H. M.",Notes on the mineral resources of Eastern Shantung,1887,resources
MASTER_00224,1878-1887,"Becher, H. M.",Notes on the mineral resources of Eastern Shantung,1887,eastern
MASTER_00224,1878-1887,"Becher, H. M.",Notes on the mineral resources of Eastern Shantung,1887,shantung
MASTER_00225,1878-1887,,Chinese partnerships ; liability of the individual members,1887,partnerships
MASTER_00225,1878-1887,,Chinese partnerships ; liability of the individual members,1887,liability
MASTER_00225,1878-1887,,Chinese partnerships ; liability of the individual members,1887,individual
MASTER_00225,1878-1887,,Chinese partnerships ; liability of the individual members,1887,members
MASTER_00226,1878-1887,"Hirth, F.",Notes on the early history of the salt monopoly in China,1887,early
MASTER_00226,1878-1887,"Hirth, F.",Notes on the early history of the salt monopoly in China,1887,history
MASTER_00226,1878-1887,"Hirth, F.",Notes on the early history of the salt monopoly in China,1887,salt
MASTER_00226,1878-1887,"Hirth, F.",Notes on the early history of the salt monopoly in China,1887,monopoly
